OrderID,OrderDate,CustomerName,Product,Region,Salesperson,Quantity,UnitPrice,Revenue,OrderStatus,PaymentMethod
ORD11154,2025-12-11,Customer_282,Keyboard, SOUTH,Rahul,7,12000,84000,delivered,Credit Card
ORD11155,08/07/2025,    ,SSD, SOUTH,Amit,6,25000,150000,Shipped,Net Banking
ORD11156,2025-12-08,Customer_314,SSD,South,Vikas,9,500,4500,Shipped,Credit Card
ORD11157,2025-01-06,Customer_286,Speaker,north ,Sneha,7,2500,17500,Returned,UPI
ORD11158,2025-09-11,Customer_422,Monitor,east,Sneha,1,800,800,Delivered,Cash
ORD11159,2024-08-02,Customer_592,Tablet,east,Priya,6,500,3000,delivered,cash 
ORD11159,2025-02-23,Customer_392,Tablet, SOUTH,Rahul,4,2500,10000,Returned,UPI
ORD11161,2024-09-09,Customer_133,Tablet,north ,Karan,9,12000,108000,Shipped,Credit Card
ORD11162,2024-05-08,Customer_42,Webcam,West,Vikas,1,12000,12000,Cancelled,Debit Card
ORD11163,2025-01-21,Customer_274,Printer,east,Karan,7,1200,8400,Cancelled,UPI
ORD11164,2025-08-18,Customer_347,Laptop,north ,Priya,4,800,3200,Shipped,UPI
ORD11165,2024-01-25,Customer_254,Tablet,South,Amit,1,1200,1200,Delivered,cash 
ORD11166,2024-07-31,Customer_466,Mouse,West,Priya,7,25000,175000,Cancelled,cash 
ORD11167,2024-08-15,Customer_215,SSD,east,Rahul,4,500,2000,Shipped,Cash
ORD11168,2025-08-10,Customer_169,Headset,South,Karan,7,500,3500,Cancelled,Cash
ORD11169,2025-05-01,Customer_558,Mouse, SOUTH,Priya,6,800,4800,Shipped,Debit Card
ORD11170,2024-03-09,Customer_255,Monitor,East,Sneha,4,800,3200,Shipped,Debit Card
ORD11171,2025-10-31,Customer_548,Laptop, SOUTH,Neha,8,5000,40000,Cancelled,UPI
ORD11172,2025-06-09,Customer_133,SSD,east,Neha,6,1200,7200, Returned,Debit Card
ORD11173,2024-06-02,Customer_569,Tablet,South,Priya,1,1200,1200,Cancelled,Cash
ORD11174,2024-03-14,Customer_95,Speaker,east,Amit,5,800,4000,Shipped,Debit Card
ORD11175,2024-06-22,Customer_74,Laptop, SOUTH,Rahul,3,2500,7500,Delivered,UPI
ORD11176,2024-09-29,Customer_549,Laptop,north ,Neha,5,500,2500,Shipped,Net Banking
ORD11177,2024-11-30,Customer_132,Speaker,north ,Sneha,3,800,2400,Cancelled,Net Banking
ORD11178,2024-12-03,Customer_394,Laptop,east,Neha,10,1200,12000,Cancelled,UPI
ORD11179,2024-08-17,Customer_35,Keyboard,North,Pooja,8,25000,200000,Cancelled,Credit Card
ORD11180,2025-10-10,Customer_382,Tablet,East,Priya,3,25000,75000,delivered,UPI
ORD11181,2024-11-21,Customer_345,Tablet, SOUTH,Amit,4,800,3200,Delivered,Credit Card
ORD11182,2024-12-12,Customer_170,Monitor,north ,Vikas,10,12000,120000, Returned,Cash
ORD11183,2024-07-16,Customer_561,Mouse, SOUTH,Neha,10,1200,#VALUE!,Returned,Net Banking
ORD11184,2025-01-07,Customer_1,Mouse,North,Karan,3,5000,15000,Shipped,UPI
ORD11185,2025-06-20,Customer_571,Printer,north ,Rahul,5,25000,125000,Delivered,UPI
ORD11186,2025-07-05,Customer_94,Laptop, SOUTH,Neha,7,25000,175000,delivered,UPI
ORD11187,2025-05-13,Customer_26,Printer, SOUTH,Amit,6,12000,72000, Returned,Credit Card
ORD11188,2025-07-03,,Monitor   ,east,Neha,-5,12000,-60000,Returned,Credit Card
ORD11189,2024-06-28,Customer_121,Keyboard,West,Neha,8,800,6400,Cancelled,Cash
ORD11190,2024-10-10,Customer_494,Laptop,West,Vikas,1,500,500,delivered,Credit Card
ORD11191,2024-07-16,Customer_510,Webcam,north ,Neha,3,2500,7500,Cancelled,Net Banking
ORD11192,2025-05-04,Customer_432,Keyboard,north ,Neha,1,800,800, Returned,UPI
ORD11193,2024-07-07,Customer_226,Printer,South,Pooja,1,12000,12000,delivered,Cash
ORD11194,2025-04-16,Customer_426,Speaker,East,Amit,6,2500,15000,Delivered,Debit Card
ORD11195,2024-03-11,Customer_66,Webcam,South,Sneha,5,800,4000,Delivered,cash 
ORD11196,2025-06-15,Customer_487,Laptop,North,Amit,9,5000,, Returned,cash 
ORD11197,2024-03-04,Customer_295,Laptop,north ,Pooja,8,2500,20000,delivered,Credit Card
ORD11198,2025-12-16,Customer_444,Headset, SOUTH,Sneha,7,800,5600,Delivered,Credit Card
ORD11199,2025-07-12,Customer_466,Keyboard,West,Pooja,3,2500,7500,Delivered,Net Banking
ORD11199,2024-02-24,Customer_97,SSD,north ,Pooja,2,2500,5000,Delivered,Credit Card
ORD11201,2025-01-17,Customer_301,Keyboard,East,Priya,1,2500,2500,Shipped,UPI
ORD11202,2024-08-15,Customer_222,Laptop,north ,Neha,9,5000,45000,delivered,cash 
ORD11203,2024-04-26,Customer_483,Printer,North,Rahul,8,500,4000, Returned,UPI
ORD11204,2024-05-17,Customer_438,Webcam, SOUTH,Priya,5,12000,60000,Cancelled,UPI
ORD11205,2025-11-30,Customer_492,Webcam,East,Rahul,4,25000,100000,delivered,cash 
ORD11206,2024-03-25,Customer_596,Mouse,north ,Vikas,3,2500,7500, Returned,Net Banking
ORD11207,2024-02-26,Customer_579,Headset,north ,Neha,8,500,4000,Delivered,Net Banking
ORD11208,2024-06-27,Customer_510,Speaker,South,Karan,3,2500,7500,delivered,Net Banking
ORD11209,2024-01-07,Customer_326,Printer,South,Vikas,7,12000,84000,Shipped,Credit Card
ORD11210,21/01/2024,Customer_150,Printer, SOUTH,Neha,6,12000,72000,Returned,cash 
ORD11211,2024-08-16,Customer_351,Keyboard,east,Karan,10,500,5000,Returned,Debit Card
ORD11212,2025-02-22,Customer_556,Mouse,East,Neha,2,800,1600,Delivered,cash 
ORD11213,2025-10-18,Customer_454,Keyboard,East,Pooja,7,800,5600,Delivered,Net Banking
ORD11214,2025-11-19,Customer_540,Laptop, SOUTH,Priya,2,12000,24000,delivered,Credit Card
ORD11215,2024-05-07,Customer_359,Tablet,east,Karan,10,2500,25000,delivered,Net Banking
ORD11216,2025-11-25,Customer_419,Headset,West,Pooja,10,25000,250000,delivered,Cash
ORD11217,2025-11-13,Customer_169,Monitor,East,Priya,6,800,4800,Returned,Debit Card
ORD11218,2025-03-20,Customer_125,SSD,West,Rahul,8,1200,9600,Shipped,UPI
ORD11219,2024-11-11,Customer_35,SSD, SOUTH,Amit,3,12000,36000,Shipped,UPI
ORD11220,2025-12-27,Customer_63,SSD,South,Pooja,8,800,6400,Shipped,Net Banking
ORD11221,32/13/2024,,Keyboard,east,Amit,7,2500,17500,Delivered,Credit Card
ORD11222,2025-02-28,Customer_108,SSD,north ,Pooja,8,800,6400,Returned,Cash
ORD11223,2025-11-21,Customer_152,Monitor,South,Amit,10,25000,250000,delivered,cash 
ORD11224,2025-05-20,Customer_204,Laptop,South,Pooja,5,800,4000,Shipped,Debit Card
ORD11225,2025-06-20,Customer_537,Headset,South,Karan,1,500,500,Delivered,cash 
ORD11226,2025-12-13,Customer_582,Printer,East,Vikas,7,5000,35000,Returned,cash 
ORD11227,2024-09-17,Customer_232,Monitor,South,Amit,10,500,5000, Returned,Credit Card
ORD11228,2024-09-28,Customer_475,Laptop, SOUTH,Neha,10,2500,25000,delivered,Net Banking
ORD11229,2024-04-22,Customer_494,Speaker,east,Sneha,5,25000,125000,Shipped,Debit Card
ORD11230,2024-02-21,Customer_217,Keyboard,east,Neha,4,1200,4800,Returned,Net Banking
ORD11231,2025-07-07,Customer_368,Monitor,east,Karan,2,800,1600,Shipped,Credit Card
ORD11232,2025-05-05,  Customer_344  ,Mouse   ,West,Karan,9,800,7200,Delivered,cash 
ORD11233,2025-02-27,Customer_260,Printer,West,Karan,4,1200,4800,delivered,Cash
ORD11234,2024-10-09,Customer_402,Laptop,east,Sneha,5,500,2500,Returned,Credit Card
ORD11235,2024-12-31,Customer_169,Printer,North,Pooja,3,25000,75000,delivered,UPI
ORD11236,2024-12-02,Customer_493,Printer,South,Pooja,7,25000,175000, Returned,UPI
ORD11237,2025-04-02,Customer_392,Headset,South,Vikas,8,800,6400,Cancelled,Credit Card
ORD11238,2024-07-18,Customer_380,Headset,east,Priya,3,1200,3600, Returned,cash 
ORD11239,2024-01-10,Customer_136,Keyboard,West,Pooja,7,500,3500,Cancelled,UPI
ORD11239,2025-04-28,Customer_153,Monitor,north ,Pooja,6,25000,150000,Returned,cash 
ORD11241,2025-12-30,Customer_235,Webcam,north ,Rahul,5,2500,12500,Returned,cash 
ORD11242,2024-11-19,Customer_543,Headset,North,Priya,7,25000,175000,delivered,Net Banking
ORD11243,2025-01-11,Customer_18,Monitor,West,Pooja,10,500,5000,delivered,Cash
ORD11244,2025-11-30,Customer_411,Laptop,east,Sneha,8,1200,9600,Cancelled,Credit Card
ORD11245,2025-01-12,Customer_423,Keyboard,east,Sneha,10,500,5000,Cancelled,Net Banking
ORD11246,2025-05-26,Customer_75,Headset, SOUTH,Priya,8,25000,200000,Returned,UPI
ORD11247,2025-04-17,Customer_255,Speaker, SOUTH,Sneha,8,500,4000,Delivered,UPI
ORD11248,2024-05-19,Customer_296,Mouse,West,Sneha,5,800,,Delivered,UPI
ORD11249,2025-11-29,Customer_311,Headset,north ,Rahul,9,1200,10800,Cancelled,cash 
ORD11250,2024-01-16,Customer_270,Monitor,West,Neha,10,12000,120000,Returned,Cash
ORD11251,2024-12-07,Customer_51,Tablet,north ,Pooja,1,25000,25000,Returned,Net Banking
ORD11252,2025-03-14,Customer_200,Laptop,South,Pooja,4,500,2000,Returned,cash 
ORD11253,2025-08-12,Customer_106,Mouse,West,Karan,3,500,1500,Returned,Cash
ORD11254,2024-11-22,,Tablet,East,Karan,-3,12000,-36000,Returned,Net Banking
ORD11255,2024-03-22,Customer_410,Webcam, SOUTH,Karan,10,25000,250000,Shipped,Debit Card
ORD11256,2025-05-19,Customer_386,Keyboard,east,Sneha,6,800,4800,delivered,Cash
ORD11257,2024-07-12,Customer_269,Laptop,east,Sneha,3,5000,15000,delivered,Cash
ORD11258,2025-07-28,Customer_261,SSD,North,Amit,6,2500,15000,delivered,Cash
ORD11259,2024-01-19,Customer_380,Printer, SOUTH,Priya,7,12000,84000, Returned,Credit Card
ORD11260,2025-02-19,Customer_450,Tablet,West,Karan,4,2500,10000,Cancelled,Cash
ORD11261,2024-04-26,Customer_50,SSD,East,Sneha,5,2500,12500,Returned,Credit Card
ORD11262,2025-06-27,Customer_261,Webcam,South,Amit,1,800,800,delivered,UPI
ORD11263,2025-01-10,Customer_426,Headset,North,Priya,2,12000,24000,Shipped,Debit Card
ORD11264,2024-10-14,Customer_262,Mouse,East,Karan,7,1200,8400,Delivered,Net Banking
ORD11265,10/06/2025,Customer_100,Printer,South,Sneha,2,12000,24000,Shipped,Debit Card
ORD11266,2025-12-13,Customer_258,Monitor,north ,Sneha,6,2500,15000,delivered,cash 
ORD11267,2025-01-03,Customer_424,Keyboard,East,Neha,5,800,4000,delivered,Cash
ORD11268,2024-05-03,Customer_533,Keyboard,South,Neha,4,500,2000,Cancelled,Net Banking
ORD11269,2024-02-25,Customer_560,Tablet,north ,Vikas,1,1200,1200,Returned,Cash
ORD11270,2024-12-27,Customer_42,Printer,north ,Rahul,8,800,6400,Delivered,Debit Card
ORD11271,2025-09-11,Customer_505,Headset,West,Pooja,1,800,800,delivered,Cash
ORD11272,2024-11-13,Customer_43,Mouse,North,Neha,8,800,6400,Shipped,UPI
ORD11273,2025-08-21,Customer_239,Monitor,South,Amit,3,800,2400,Returned,Debit Card
ORD11274,2025-01-22,Customer_385,Headset, SOUTH,Pooja,2,800,#VALUE!,Delivered,UPI
ORD11275,2024-04-01,Customer_21,Headset,East,Vikas,10,12000,120000,Returned,Debit Card
ORD11276,2025-07-09,Customer_410,Printer   , SOUTH,Karan,2,5000,10000,Returned,Credit Card
ORD11277,2025-04-26,Customer_449,Headset,North,Neha,6,5000,30000,Returned,Credit Card
ORD11278,2025-04-04,Customer_385,Webcam,north ,Rahul,7,500,3500,Cancelled,UPI
ORD11279,2024-09-08,Customer_206,Keyboard,South,Sneha,3,800,2400, Returned,Cash
ORD11279,2024-02-03,Customer_504,Mouse,North,Neha,4,800,3200,Delivered,Debit Card
ORD11281,2025-10-21,Customer_479,SSD,East,Priya,2,1200,2400,Cancelled,UPI
ORD11282,2025-01-13,Customer_277,Monitor,South,Neha,3,5000,15000,Shipped,Net Banking
ORD11283,2024-03-22,Customer_191,SSD,north ,Sneha,8,500,4000,Delivered,Cash
ORD11284,2024-03-18,Customer_541,Mouse,north ,Rahul,4,2500,10000,Delivered,Cash
ORD11285,2024-08-11,Customer_173,Keyboard,East,Karan,6,12000,72000,Shipped,Credit Card
ORD11286,2024-03-23,Customer_162,Laptop,North,Pooja,6,12000,72000,Delivered,Cash
ORD11287,2024-08-22,,Monitor,South,Sneha,3,12000,36000,delivered,UPI
ORD11288,2024-01-02,Customer_148,Printer,South,Karan,8,500,4000,Returned,Debit Card
ORD11289,2024-06-27,Customer_451,Keyboard, SOUTH,Priya,8,500,4000,Cancelled,Cash
ORD11290,2025-12-13,Customer_44,Keyboard,east,Amit,9,25000,225000, Returned,Credit Card
ORD11291,2025-01-07,Customer_263,Headset,east,Amit,8,25000,200000,Cancelled,Debit Card
ORD11292,2025-10-27,Customer_33,SSD,east,Neha,9,12000,108000, Returned,cash 
ORD11293,2024-08-25,Customer_537,Keyboard,north ,Vikas,6,800,4800,Delivered,Debit Card
ORD11294,2025-09-25,Customer_20,Speaker, SOUTH,Amit,9,800,7200,Returned,Net Banking
ORD11295,2024-05-05,Customer_544,Laptop,north ,Karan,1,25000,25000,delivered,UPI
ORD11296,2024-07-26,Customer_345,Webcam,east,Vikas,5,2500,12500, Returned,Credit Card
ORD11297,2025-01-19,Customer_14,Keyboard,West,Sneha,8,2500,20000,Delivered,Cash
ORD11298,2025-01-08,Customer_322,Mouse,north ,Priya,3,5000,15000,delivered,Credit Card
ORD11299,2025-06-08,Customer_279,Mouse,South,Neha,3,2500,7500,Cancelled,Cash
ORD11300,2024-10-02,Customer_305,Tablet, SOUTH,Karan,3,500,,Cancelled,Cash
ORD11301,2024-08-16,Customer_366,Mouse,north ,Neha,5,2500,12500,Cancelled,Credit Card
ORD11302,2024-11-29,Customer_463,Mouse,north ,Karan,7,1200,8400,Shipped,cash 
ORD11303,2025-02-06,Customer_586,Keyboard,North,Pooja,8,800,6400,delivered,cash 
ORD11304,2025-12-08,Customer_560,Keyboard,North,Amit,4,1200,4800,Cancelled,Debit Card
ORD11305,2024-10-18,Customer_406,Printer,East,Pooja,4,1200,4800,Shipped,UPI
ORD11306,2025-09-25,Customer_411,Printer,West,Pooja,1,25000,25000,delivered,cash 
ORD11307,2025-06-28,Customer_326,Headset,South,Vikas,6,500,3000,Shipped,Net Banking
ORD11308,2024-02-10,Customer_324,SSD,east,Pooja,9,2500,22500, Returned,Net Banking
ORD11309,2025-01-27,  Customer_185  ,SSD,North,Vikas,4,1200,4800,Shipped,UPI
ORD11310,2024-08-09,Customer_401,Webcam,East,Pooja,7,2500,17500,delivered,Net Banking
ORD11311,2025-02-25,Customer_460,Webcam,north ,Neha,3,2500,7500, Returned,Net Banking
ORD11312,2024-02-13,Customer_384,Mouse,South,Pooja,3,500,1500,Returned,Credit Card
ORD11313,2025-09-18,Customer_542,Keyboard,West,Pooja,6,12000,72000,Delivered,cash 
ORD11314,2025-06-12,Customer_357,Webcam,North,Sneha,5,500,2500, Returned,UPI
ORD11315,2024-12-06,Customer_178,Headset,east,Rahul,9,12000,108000,Cancelled,Debit Card
ORD11316,2024-09-09,Customer_209,Laptop,North,Amit,8,2500,20000,Shipped,Debit Card
ORD11317,2025-07-12,Customer_537,Monitor,North,Pooja,7,25000,175000,Returned,UPI
ORD11318,2024-01-02,Customer_484,Printer,east,Neha,10,500,5000, Returned,Credit Card
ORD11319,2024-07-26,Customer_573,SSD,West,Amit,6,2500,15000,Delivered,Debit Card
ORD11319,30/07/2025,,Tablet   ,North,Karan,-9,800,-7200,Shipped,Net Banking
ORD11321,2024-09-08,Customer_9,Monitor,West,Karan,10,2500,25000,Cancelled,UPI
ORD11322,2024-05-26,Customer_239,Tablet,North,Rahul,6,800,4800,Returned,Credit Card
ORD11323,2024-02-27,Customer_558,SSD, SOUTH,Vikas,6,500,3000,Returned,UPI
ORD11324,2025-07-25,Customer_296,Headset, SOUTH,Priya,3,5000,15000,delivered,Cash
ORD11325,2024-01-27,Customer_223,Headset,East,Priya,7,500,3500,delivered,Net Banking
ORD11326,2025-03-19,Customer_241,Speaker,north ,Karan,4,5000,20000,Returned,cash 
ORD11327,2025-06-13,Customer_79,Monitor,east,Sneha,10,1200,12000,Cancelled,Credit Card
ORD11328,2025-04-24,Customer_419,Webcam,east,Neha,4,12000,48000,Shipped,Cash
ORD11329,2024-05-08,Customer_513,Laptop, SOUTH,Rahul,3,2500,7500,Returned,Cash
ORD11330,2025-09-13,Customer_132,SSD,north ,Pooja,4,800,3200,delivered,Cash
ORD11331,2024-12-07,Customer_182,Headset, SOUTH,Vikas,1,2500,2500,Cancelled,Cash
ORD11332,32/13/2024,Customer_60,Printer, SOUTH,Amit,3,12000,36000,Cancelled,Cash
ORD11333,2025-12-26,Customer_209,Tablet,South,Priya,2,12000,24000,Shipped,Credit Card
ORD11334,2024-11-18,Customer_80,Tablet, SOUTH,Neha,3,5000,15000,Delivered,Cash
ORD11335,2025-09-13,Customer_258,Printer,North,Rahul,1,12000,12000, Returned,Net Banking
ORD11336,2024-04-02,Customer_271,Tablet,east,Amit,4,1200,4800,Returned,Cash
ORD11337,2024-06-10,Customer_353,Speaker,east,Priya,6,25000,150000,Cancelled,Net Banking
ORD11338,2024-01-25,Customer_108,Monitor,North,Neha,10,12000,120000,Returned,Debit Card
ORD11339,2024-01-30,Customer_185,Keyboard,North,Rahul,6,800,4800,delivered,Net Banking
ORD11340,2025-03-19,Customer_302,Laptop,West,Karan,4,2500,10000,Shipped,Debit Card
ORD11341,2024-04-05,Customer_335,Headset, SOUTH,Amit,7,12000,84000,Cancelled,Net Banking
ORD11342,2024-04-21,Customer_123,Laptop,east,Karan,7,2500,17500,Returned,UPI
ORD11343,2025-07-15,Customer_225,Headset,north ,Neha,1,500,500,Returned,Cash
ORD11344,2024-07-18,Customer_383,Mouse, SOUTH,Neha,4,500,2000,Shipped,cash 
ORD11345,2024-03-14,Customer_401,Laptop,West,Sneha,6,1200,7200,Shipped,Debit Card
ORD11346,2025-04-11,Customer_356,Laptop,West,Pooja,8,2500,20000,Returned,cash 
ORD11347,2024-09-07,Customer_209,Laptop,West,Priya,7,800,5600,delivered,UPI
ORD11348,2025-01-10,Customer_150,Webcam,north ,Pooja,3,2500,7500, Returned,Debit Card
ORD11349,2025-12-18,Customer_150,Keyboard,east,Vikas,8,2500,20000, Returned,cash 
ORD11350,2025-04-13,Customer_139,Laptop,North,Vikas,7,5000,35000,delivered,Net Banking
ORD11351,2025-05-31,Customer_373,Keyboard,East,Sneha,1,800,800,Shipped,Net Banking
ORD11352,2024-12-25,Customer_585,Printer,East,Vikas,2,2500,,Delivered,Credit Card
ORD11353,2024-06-15,,Keyboard,North,Priya,1,2500,2500,Cancelled,Cash
ORD11354,2024-10-27,Customer_581,Printer, SOUTH,Vikas,6,800,4800,Shipped,Net Banking
ORD11355,2024-12-09,Customer_9,Webcam,north ,Rahul,3,800,2400,Cancelled,Credit Card
ORD11356,2025-05-17,Customer_25,Webcam,East,Sneha,8,12000,96000,Delivered,Debit Card
ORD11357,2025-05-03,Customer_406,Speaker, SOUTH,Rahul,3,500,1500,Shipped,Cash
ORD11358,2024-09-27,Customer_518,Keyboard,east,Rahul,6,2500,15000, Returned,Cash
ORD11359,2025-07-05,Customer_518,Speaker,East,Neha,8,500,4000,delivered,cash 
ORD11359,2025-12-12,Customer_90,Headset,North,Vikas,5,800,4000,Delivered,Credit Card
ORD11361,2024-09-25,Customer_75,Speaker,West,Amit,6,25000,150000,Returned,cash 
ORD11362,2024-11-26,Customer_3,Monitor,North,Amit,1,25000,25000,Shipped,Debit Card
ORD11363,2024-10-20,Customer_428,Tablet,East,Rahul,7,12000,84000,Delivered,Net Banking
ORD11364,2025-01-25,Customer_178,Speaker   ,North,Amit,7,800,5600,delivered,Credit Card
ORD11365,2025-07-21,Customer_167,Laptop, SOUTH,Neha,7,12000,#VALUE!,Shipped,Cash
ORD11366,2025-03-13,Customer_119,Keyboard,South,Vikas,5,12000,60000,delivered,UPI
ORD11367,2025-04-29,Customer_484,Headset,East,Rahul,9,12000,108000, Returned,Cash
ORD11368,2025-04-29,Customer_171,Printer,east,Neha,10,5000,50000,Delivered,Net Banking
ORD11369,2024-02-06,Customer_215,Laptop,East,Pooja,5,12000,60000,Cancelled,Credit Card
ORD11370,2024-06-04,Customer_560,Mouse,West,Pooja,1,12000,12000,Delivered,Net Banking
ORD11371,2024-12-09,Customer_538,Mouse,East,Rahul,2,5000,10000,Delivered,Cash
ORD11372,2024-09-26,Customer_352,SSD,east,Rahul,3,2500,7500,Delivered,Credit Card
ORD11373,2025-06-10,Customer_583,Mouse,East,Neha,9,800,7200,delivered,Net Banking
ORD11374,2025-05-31,Customer_60,Keyboard,East,Neha,2,25000,50000,Cancelled,Debit Card
ORD11375,14/07/2025,Customer_392,Laptop,South,Rahul,10,12000,120000,Cancelled,Net Banking
ORD11376,2024-11-02,Customer_48,Headset, SOUTH,Neha,9,12000,108000,Cancelled,Credit Card
ORD11377,2024-06-05,Customer_74,Headset,West,Neha,8,500,4000,Shipped,Debit Card
ORD11378,2024-05-09,Customer_420,Printer,east,Pooja,5,12000,60000,Shipped,Credit Card
ORD11379,2024-04-03,Customer_316,Keyboard,north ,Vikas,3,12000,36000, Returned,Credit Card
ORD11380,2025-06-24,Customer_371,Printer,east,Rahul,2,2500,5000,Delivered,Credit Card
ORD11381,2025-01-04,Customer_245,Webcam,east,Amit,8,500,4000,Shipped,Cash
ORD11382,2025-08-21,Customer_389,Speaker,north ,Rahul,2,2500,5000,Shipped,Credit Card
ORD11383,2025-10-10,Customer_450,Laptop,north ,Amit,5,12000,60000,delivered,Debit Card
ORD11384,2024-02-08,Customer_267,SSD,South,Rahul,4,12000,48000,Shipped,Credit Card
ORD11385,2024-04-04,Customer_501,Printer,east,Pooja,10,1200,12000,delivered,Debit Card
ORD11386,2025-05-05,    ,Mouse,North,Vikas,-3,800,-2400,delivered,Cash
ORD11387,2024-08-05,Customer_217,Headset,West,Rahul,5,500,2500,Cancelled,Credit Card
ORD11388,2024-01-23,Customer_536,Tablet,East,Karan,9,1200,10800, Returned,UPI
ORD11389,2024-07-03,Customer_343,Headset,north ,Vikas,2,12000,24000,Delivered,Net Banking
ORD11390,2024-08-02,Customer_34,Monitor,east,Karan,2,25000,50000,Returned,Credit Card
ORD11391,2025-01-30,Customer_567,SSD,South,Amit,9,25000,225000, Returned,Debit Card
ORD11392,2024-06-24,Customer_482,Keyboard,West,Neha,6,5000,30000,Delivered,Credit Card
ORD11393,2024-05-22,Customer_130,Printer,north ,Sneha,9,1200,10800,Returned,cash 
ORD11394,2024-07-24,Customer_286,SSD,east,Priya,2,500,1000, Returned,cash 
ORD11395,2025-01-05,Customer_210,Headset,East,Priya,1,5000,5000,delivered,Credit Card
ORD11396,2024-09-30,Customer_500,Mouse,east,Sneha,8,1200,9600,delivered,Net Banking
ORD11397,2024-08-25,Customer_541,Keyboard,West,Pooja,7,2500,17500,Shipped,Net Banking
ORD11398,2025-04-05,Customer_104,Printer,West,Neha,9,800,7200,Returned,Debit Card
ORD11399,2024-01-23,Customer_580,Speaker, SOUTH,Pooja,1,800,800, Returned,UPI
ORD11399,2025-08-17,Customer_56,Tablet,north ,Rahul,5,500,2500,Returned,Net Banking
ORD11401,2024-02-01,Customer_259,SSD,North,Karan,2,800,1600, Returned,cash 
ORD11402,2024-11-30,Customer_568,Tablet,East,Sneha,3,800,2400,delivered,Debit Card
ORD11403,2024-01-18,Customer_377,Monitor,north ,Karan,8,800,6400,Delivered,cash 
ORD11404,2024-09-06,Customer_593,Keyboard,West,Rahul,6,800,,Delivered,UPI
ORD11405,2025-05-12,Customer_101,Printer,West,Priya,10,2500,25000,Returned,Credit Card
ORD11406,2025-10-20,Customer_345,Keyboard,North,Karan,8,25000,200000,delivered,UPI
ORD11407,2025-06-25,Customer_407,SSD,South,Vikas,7,25000,175000,Delivered,Cash
ORD11408,2024-10-23,Customer_394,SSD   ,east,Vikas,6,1200,7200,Delivered,Net Banking
ORD11409,2025-02-15,Customer_580,Keyboard,South,Priya,8,12000,96000,Cancelled,cash 
ORD11410,2024-06-21,Customer_446,Printer,North,Rahul,7,12000,84000,Delivered,Credit Card
ORD11411,2024-03-15,Customer_272,Tablet, SOUTH,Sneha,6,5000,30000,Delivered,Credit Card
ORD11412,2025-08-16,Customer_212,SSD,north ,Priya,2,2500,5000,Delivered,Debit Card
ORD11413,2024-02-27,Customer_142,Mouse,east,Karan,1,2500,2500,Cancelled,Cash
ORD11414,2025-04-17,Customer_256,Monitor,North,Rahul,6,2500,15000,delivered,Cash
ORD11415,2025-09-20,Customer_326,Headset,North,Pooja,1,1200,1200,Cancelled,Debit Card
ORD11416,2024-01-21,Customer_200,Keyboard,East,Pooja,9,500,4500,Delivered,Credit Card
ORD11417,2024-06-08,Customer_90,Headset,east,Priya,9,800,7200, Returned,cash 
ORD11418,2024-08-25,Customer_322,Tablet,North,Pooja,8,12000,96000, Returned,cash 
ORD11419,2024-10-28,,Printer,east,Pooja,4,1200,4800,delivered,UPI
ORD11420,2024-08-02,Customer_347,Laptop,West,Pooja,2,500,1000,Returned,Credit Card
ORD11421,2025-07-20,Customer_396,Keyboard,South,Karan,1,800,800,Cancelled,Net Banking
ORD11422,2024-01-15,Customer_121,Printer,West,Priya,8,1200,9600,Delivered,Debit Card
ORD11423,2024-04-26,Customer_554,Mouse,East,Amit,1,800,800, Returned,cash 
ORD11424,2025-07-23,Customer_285,Headset,north ,Neha,9,5000,45000,Cancelled,Cash
ORD11425,2024-12-18,Customer_327,Webcam,West,Neha,2,12000,24000,Shipped,cash 
ORD11426,2024-05-25,Customer_193,Keyboard,North,Priya,8,12000,96000,Shipped,Net Banking
ORD11427,2024-11-19,Customer_223,Headset,east,Sneha,8,800,6400,Returned,Debit Card
ORD11428,2025-01-16,Customer_400,Monitor,North,Sneha,10,800,8000, Returned,Debit Card
ORD11429,2025-11-28,Customer_246,Speaker,north ,Priya,10,800,8000,delivered,Debit Card
ORD11430,29/12/2025,Customer_88,Keyboard,East,Amit,1,5000,5000,delivered,Debit Card
ORD11431,2025-05-17,Customer_322,Keyboard,North,Amit,10,12000,120000, Returned,Net Banking
ORD11432,2024-05-22,Customer_449,Printer, SOUTH,Amit,10,800,8000,Shipped,Credit Card
ORD11433,2025-02-07,Customer_598,Printer,South,Priya,8,500,4000,Shipped,Cash
ORD11434,2024-11-17,Customer_149,Keyboard, SOUTH,Amit,10,1200,12000,Cancelled,Debit Card
ORD11435,2025-07-01,Customer_306,Laptop,north ,Neha,2,1200,2400,Returned,Debit Card
ORD11436,2024-03-01,Customer_201,Webcam,East,Karan,1,1200,1200, Returned,UPI
ORD11437,2024-12-05,Customer_595,Webcam,East,Karan,10,25000,250000,Shipped,Credit Card
ORD11438,2025-06-10,Customer_523,Laptop, SOUTH,Vikas,7,5000,35000,Returned,Cash
ORD11439,2024-07-28,Customer_447,Speaker,east,Amit,8,800,6400,Delivered,UPI
ORD11439,2025-08-31,Customer_488,SSD, SOUTH,Karan,7,2500,17500,Cancelled,UPI
ORD11441,2024-06-15,Customer_323,Keyboard,east,Amit,5,12000,60000, Returned,Cash
